"TOA5","T_leaf_PA","CR300","24764","CR300-CELL215.Std.11.00","CPU:Tleaf32x20240429.CR300","41245","Status"
"TIMESTAMP","RECORD","OSVersion","OSDate","OSSignature","SerialNumber","RevBoard","StationName","ProgName","StartTime","RunSignature","ProgSignature","WatchdogErrors","PanelTemp","Battery","LithiumBattery","CompileResults","StartUpCode","ProgErrors","VarOutOfBound","SkippedScan","WiFiUpdateReq","DataStorageSize","DataStorageFree","SerialFlashErrors","MemorySize","MemoryFree","CPUDriveFree","CommsMemFree","FullMemReset","MeasureTime","ProcessTime","MaxProcTime","PortStatus(1)","PortStatus(2)","PortConfig(1)","PortConfig(2)","SW12Volts","PakBusRoutes","CalGainSlow2500","CalGainMed2500","CalGainFast2500","CalGainSlow34","CalGainMed34","CalGainFast34","CalOffset"
"TS","RN","","","","","","","","","","","","DegC","Volts","","","","","","","","bytes","bytes","","bytes","bytes","bytes","","","usec","usec","usec","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2024-06-27 14:32:16.733",7,"CR300-CELL215.Std.11.00","12/14/2023",9942,"24764","013.000","T_leaf_PA","CPU:Tleaf32x_690m_20240624.CR300","2024-06-27 09:49:38.000102",58210,13362,0,24.14153,12.6977,"OK, ON POWER UP","CPU:Tleaf32x_690m_20240624.CR300 -- Compiled OK.  ",0,0,0,0,0,31457280,8192,0,621076,27864,83763200,"70(69),298(294),155(152),61(60),19(18),36(35),24(22),18(17),0(0)",0,175200,4369273,4631362,0,0,"Output","Output",0,"108,4094,4094,10000  ",0.9998942,1.000051,0.9997489,0.9998465,1.000051,1.000207,0.01658499
"2024-06-27 14:59:49.071",8,"CR300-CELL215.Std.11.00","12/14/2023",9942,"24764","013.000","T_leaf_PA","CPU:Tleaf32x_690m_20240624.CR300","2024-06-27 09:49:38.000102",58210,13362,0,25.68662,12.67399,"OK, ON POWER UP","CPU:Tleaf32x_690m_20240624.CR300 -- Compiled OK.  ",0,0,0,0,0,31457280,8192,0,621076,27864,83763200,"70(69),298(294),155(152),61(60),19(18),36(35),24(22),18(17),0(0)",0,175200,4370240,4631362,0,0,"Output","Output",0,"109,4094,4094,10000  ",0.9998942,1.000051,0.9997489,0.9998465,1.000051,1.000207,0.01658499
"2024-06-27 15:31:47.992",9,"CR300-CELL215.Std.11.00","12/14/2023",9942,"24764","013.000","T_leaf_PA","CPU:Tleaf32x_690m_20240624.CR300","2024-06-27 09:49:38.000102",58210,13362,0,23.14879,12.67544,"OK, ON POWER UP","CPU:Tleaf32x_690m_20240624.CR300 -- Compiled OK.  ",0,0,0,0,0,31457280,8192,0,621076,27864,83763200,"70(69),298(294),155(152),61(60),19(18),36(35),24(22),18(17),0(0)",0,175200,4369206,4631362,0,0,"Output","Output",0,"110,4094,4094,10000  ",0.9998942,1.000051,0.9997489,0.9998465,1.000051,1.000207,0.01658499
"2024-06-27 16:31:45.69",10,"CR300-CELL215.Std.11.00","12/14/2023",9942,"24764","013.000","T_leaf_PA","CPU:Tleaf32x_690m_20240624.CR300","2024-06-27 09:49:38.000102",58210,13362,0,21.90635,12.67979,"OK, ON POWER UP","CPU:Tleaf32x_690m_20240624.CR300 -- Compiled OK.  ",0,0,0,0,0,31457280,8192,0,621076,27864,83763200,"70(69),298(294),155(152),61(60),19(18),36(35),24(22),18(17),0(0)",0,175200,4368287,4631362,0,0,"Output","Output",0,"119,4094,4094,10000  ",0.9998942,1.000051,0.9997489,0.9998465,1.000051,1.000207,0.01658499
"2024-06-27 17:35:05.429",11,"CR300-CELL215.Std.11.00","12/14/2023",9942,"24764","013.000","T_leaf_PA","CPU:Tleaf32x_690m_20240624.CR300","2024-06-27 09:49:38.000102",58210,13362,0,22.41984,12.60963,"OK, ON POWER UP","CPU:Tleaf32x_690m_20240624.CR300 -- Compiled OK.  ",0,0,0,0,0,31457280,8192,0,621076,27864,83763200,"70(69),298(294),155(152),61(60),19(18),36(35),24(22),18(17),0(0)",0,175200,4368339,4631362,0,0,"Output","Output",0,"127,4094,4094,10000  ",0.9998942,1.000051,0.9997489,0.9998465,1.000051,1.000207,0.01658499
"2024-06-27 18:41:27.253",12,"CR300-CELL215.Std.11.00","12/14/2023",9942,"24764","013.000","T_leaf_PA","CPU:Tleaf32x_690m_20240624.CR300","2024-06-27 09:49:38.000102",58210,13362,0,23.90189,12.60188,"OK, ON POWER UP","CPU:Tleaf32x_690m_20240624.CR300 -- Compiled OK.  ",0,0,0,0,0,31457280,8192,0,621076,27864,83763200,"70(69),298(294),155(152),61(60),19(18),36(35),24(22),18(17),0(0)",0,175200,4417260,4727289,0,0,"Output","Output",0,"134,4094,4094,10000  ",0.9998942,1.000051,0.9997489,0.9998465,1.000051,1.000207,0.01658499
"2024-06-27 19:33:15.882",13,"CR300-CELL215.Std.11.00","12/14/2023",9942,"24764","013.000","T_leaf_PA","CPU:Tleaf32x_690m_20240624.CR300","2024-06-27 09:49:38.000102",58210,13362,0,22.73718,12.60116,"OK, ON POWER UP","CPU:Tleaf32x_690m_20240624.CR300 -- Compiled OK.  ",0,0,0,0,0,31457280,8192,0,621076,27864,83763200,"70(69),298(294),155(152),61(60),19(18),36(35),24(22),18(17),0(0)",0,175200,4417196,4728287,0,0,"Output","Output",0,"140,4094,4094,10000  ",0.9998942,1.000051,0.9997489,0.9998465,1.000051,1.000207,0.01658499
"2024-06-27 19:59:44.408",14,"CR300-CELL215.Std.11.00","12/14/2023",9942,"24764","013.000","T_leaf_PA","CPU:Tleaf32x_690m_20240624.CR300","2024-06-27 09:49:38.000102",58210,13362,0,24.44684,12.62608,"OK, ON POWER UP","CPU:Tleaf32x_690m_20240624.CR300 -- Compiled OK.  ",0,0,0,0,0,31457280,8192,0,621076,27864,83763200,"70(69),298(294),155(152),61(60),19(18),36(35),24(22),18(17),0(0)",0,175200,4727294,4728287,0,0,"Output","Output",0,"147,4094,4094,10000  ",0.9998942,1.000051,0.9997489,0.9998465,1.000051,1.000207,0.01658499
"2024-06-27 20:34:37.634",15,"CR300-CELL215.Std.11.00","12/14/2023",9942,"24764","013.000","T_leaf_PA","CPU:Tleaf32x_690m_20240624.CR300","2024-06-27 09:49:38.000102",58210,13362,0,22.15714,12.63673,"OK, ON POWER UP","CPU:Tleaf32x_690m_20240624.CR300 -- Compiled OK.  ",0,0,0,0,0,31457280,8192,0,621076,27864,83763200,"70(69),298(294),155(152),61(60),19(18),36(35),24(22),18(17),0(0)",0,175200,4365270,4730256,0,0,"Output","Output",0,"149,4094,4094,10000  ",0.9998942,1.000051,0.9997489,0.9998465,1.000051,1.000207,0.01658499
"2024-06-27 21:31:44.088",16,"CR300-CELL215.Std.11.00","12/14/2023",9942,"24764","013.000","T_leaf_PA","CPU:Tleaf32x_690m_20240624.CR300","2024-06-27 09:49:38.000102",58210,13362,0,21.02155,12.64786,"OK, ON POWER UP","CPU:Tleaf32x_690m_20240624.CR300 -- Compiled OK.  ",0,0,0,0,0,31457280,8192,0,621076,27864,83763200,"70(69),298(294),155(152),61(60),19(18),36(35),24(22),18(17),0(0)",0,175200,4367324,4730256,0,0,"Output","Output",0,"156,4094,4094,10000  ",0.9998942,1.000051,0.9997489,0.9998465,1.000051,1.000207,0.01658499
