"TOA5","T_leaf_FS","CR300","24888","CR300-CELL215.Std.11.00","CPU:Tleaf32x_8100m_20240704.CR300","64932","Status"
"TIMESTAMP","RECORD","OSVersion","OSDate","OSSignature","SerialNumber","RevBoard","StationName","ProgName","StartTime","RunSignature","ProgSignature","WatchdogErrors","PanelTemp","Battery","LithiumBattery","CompileResults","StartUpCode","ProgErrors","VarOutOfBound","SkippedScan","WiFiUpdateReq","DataStorageSize","DataStorageFree","SerialFlashErrors","MemorySize","MemoryFree","CPUDriveFree","CommsMemFree","FullMemReset","MeasureTime","ProcessTime","MaxProcTime","PortStatus(1)","PortStatus(2)","PortConfig(1)","PortConfig(2)","SW12Volts","PakBusRoutes","CalGainSlow2500","CalGainMed2500","CalGainFast2500","CalGainSlow34","CalGainMed34","CalGainFast34","CalOffset"
"TS","RN","","","","","","","","","","","","DegC","Volts","","","","","","","","bytes","bytes","","bytes","bytes","bytes","","","usec","usec","usec","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2024-07-31 13:59:50.711",20,"CR300-CELL215.Std.11.00","12/14/2023",9942,"24888","013.000","T_leaf_FS","CPU:Tleaf32x_8100m_20240704.CR300","2024-07-11 08:58:10.000172",51443,64932,0,29.88305,12.36378,"OK, ON POWER UP","CPU:Tleaf32x_8100m_20240704.CR300 -- Compiled OK.  ",0,0,0,0,0,31457280,8192,0,621076,27984,83738624,"70(69),298(296),154(151),61(59),19(18),36(35),24(22),18(17),0(0)",0,175200,4387204,5301233,0,0,"Output","Output",0,"126,4094,4094,10000  ",0.999929,1.000219,1.000363,0.9998573,1.000216,1.000824,0.002939254
"2024-08-01 13:31:50.788",21,"CR300-CELL215.Std.11.00","12/14/2023",9942,"24888","013.000","T_leaf_FS","CPU:Tleaf32x_8100m_20240704.CR300","2024-07-11 08:58:10.000172",51443,64932,0,27.79534,12.34535,"OK, ON POWER UP","CPU:Tleaf32x_8100m_20240704.CR300 -- Compiled OK.  ",0,0,0,0,0,31457280,8192,0,621076,27984,83738624,"70(69),298(296),154(151),61(59),19(18),36(35),24(22),18(17),0(0)",0,175200,4386242,5301233,0,0,"Output","Output",0,"127,4094,4094,10000  ",0.999929,1.000219,1.000363,0.9998573,1.000216,1.000824,0.002939254
"2024-08-01 13:59:51.418",22,"CR300-CELL215.Std.11.00","12/14/2023",9942,"24888","013.000","T_leaf_FS","CPU:Tleaf32x_8100m_20240704.CR300","2024-07-11 08:58:10.000172",51443,64932,0,29.43601,12.33614,"OK, ON POWER UP","CPU:Tleaf32x_8100m_20240704.CR300 -- Compiled OK.  ",0,0,0,0,0,31457280,8192,0,621076,27984,83738624,"70(69),298(296),154(151),61(59),19(18),36(35),24(22),18(17),0(0)",0,175200,4387182,5301233,0,0,"Output","Output",0,"128,4094,4094,10000  ",0.999929,1.000219,1.000363,0.9998573,1.000216,1.000824,0.002939254
"2024-08-02 13:31:57.135",23,"CR300-CELL215.Std.11.00","12/14/2023",9942,"24888","013.000","T_leaf_FS","CPU:Tleaf32x_8100m_20240704.CR300","2024-07-11 08:58:10.000172",51443,64932,0,23.45027,12.2799,"OK, ON POWER UP","CPU:Tleaf32x_8100m_20240704.CR300 -- Compiled OK.  ",0,0,0,0,0,31457280,8192,0,621076,27984,83738624,"70(69),298(296),154(151),61(59),19(18),36(35),24(22),18(17),0(0)",0,175200,4382252,5301233,0,0,"Output","Output",0,"129,4094,4094,10000  ",0.999929,1.000219,1.000363,0.9998573,1.000216,1.000824,0.002939254
"2024-08-03 13:32:24.032",25,"CR300-CELL215.Std.11.00","12/14/2023",9942,"24888","013.000","T_leaf_FS","CPU:Tleaf32x_8100m_20240704.CR300","2024-07-11 08:58:10.000172",51443,64932,0,27.16191,12.24546,"OK, ON POWER UP","CPU:Tleaf32x_8100m_20240704.CR300 -- Compiled OK.  ",0,0,0,0,0,31457280,8192,0,621076,27984,83738624,"70(69),298(296),154(151),61(59),19(18),36(35),24(22),18(17),0(0)",0,175200,4382253,5301233,0,0,"Output","Output",0,"132,4094,4094,10000  ",0.999929,1.000219,1.000363,0.9998573,1.000216,1.000824,0.002939254
"2024-08-03 13:59:51.026",26,"CR300-CELL215.Std.11.00","12/14/2023",9942,"24888","013.000","T_leaf_FS","CPU:Tleaf32x_8100m_20240704.CR300","2024-07-11 08:58:10.000172",51443,64932,0,29.23402,12.27941,"OK, ON POWER UP","CPU:Tleaf32x_8100m_20240704.CR300 -- Compiled OK.  ",0,0,0,0,0,31457280,8192,0,621076,27984,83738624,"70(69),298(296),154(151),61(59),19(18),36(35),24(22),18(17),0(0)",0,175200,4387207,5301233,0,0,"Output","Output",0,"135,4094,4094,10000  ",0.999929,1.000219,1.000363,0.9998573,1.000216,1.000824,0.002939254
"2024-08-04 13:32:53.567",27,"CR300-CELL215.Std.11.00","12/14/2023",9942,"24888","013.000","T_leaf_FS","CPU:Tleaf32x_8100m_20240704.CR300","2024-07-11 08:58:10.000172",51443,64932,0,23.60381,12.20304,"OK, ON POWER UP","CPU:Tleaf32x_8100m_20240704.CR300 -- Compiled OK.  ",0,0,0,0,0,31457280,8192,0,621076,27984,83738624,"70(69),298(296),154(151),61(59),19(18),36(35),24(22),18(17),0(0)",0,175200,4382269,5301233,0,0,"Output","Output",0,"137,4094,4094,10000  ",0.999929,1.000219,1.000363,0.9998573,1.000216,1.000824,0.002939254
"2024-08-04 13:59:51.807",28,"CR300-CELL215.Std.11.00","12/14/2023",9942,"24888","013.000","T_leaf_FS","CPU:Tleaf32x_8100m_20240704.CR300","2024-07-11 08:58:10.000172",51443,64932,0,24.86875,12.23552,"OK, ON POWER UP","CPU:Tleaf32x_8100m_20240704.CR300 -- Compiled OK.  ",0,0,0,0,0,31457280,8192,0,621076,27984,83738624,"70(69),298(296),154(151),61(59),19(18),36(35),24(22),18(17),0(0)",0,175200,4383295,5301233,0,0,"Output","Output",0,"137,4094,4094,10000  ",0.999929,1.000219,1.000363,0.9998573,1.000216,1.000824,0.002939254
"2024-08-05 13:31:50.544",29,"CR300-CELL215.Std.11.00","12/14/2023",9942,"24888","013.000","T_leaf_FS","CPU:Tleaf32x_8100m_20240704.CR300","2024-07-11 08:58:10.000172",51443,64932,0,23.77854,12.21201,"OK, ON POWER UP","CPU:Tleaf32x_8100m_20240704.CR300 -- Compiled OK.  ",0,0,0,0,0,31457280,8192,0,621076,27984,83738624,"70(69),298(296),154(151),61(59),19(18),36(35),24(22),18(17),0(0)",0,175200,4382201,5301233,0,0,"Output","Output",0,"138,4094,4094,10000  ",0.999929,1.000219,1.000363,0.9998573,1.000216,1.000824,0.002939254
"2024-08-05 13:59:49.943",30,"CR300-CELL215.Std.11.00","12/14/2023",9942,"24888","013.000","T_leaf_FS","CPU:Tleaf32x_8100m_20240704.CR300","2024-07-11 08:58:10.000172",51443,64932,0,26.01747,12.20764,"OK, ON POWER UP","CPU:Tleaf32x_8100m_20240704.CR300 -- Compiled OK.  ",0,0,0,0,0,31457280,8192,0,621076,27984,83738624,"70(69),298(296),154(151),61(59),19(18),36(35),24(22),18(17),0(0)",0,175200,4384330,5301233,0,0,"Output","Output",0,"138,4094,4094,10000  ",0.999929,1.000219,1.000363,0.9998573,1.000216,1.000824,0.002939254
